"student_id","first_name","last_name","type_id_number","identification_number","date_of_birth","email","address","gender","nationality","country_code","phone_number","program","state_program","current_semester","Number_of_credits_approved","credits_remaining","GPA","enrollment_date","student_status","advisor_id","advisor_name","scholarship","payment_status","academic_standing","course_load","marital_status","library_books_borrowed"
"STU000879","Nancy","Brown","TI","4580576109","2008-05-18","nancy.brown@university.edu.co","2193 Harvey Island Apt. 509, Brandyberg, CO 93905","Female","Colombia","+57","3864700122","Artificial Intelligence","Enrolled","5","96","68","4.488056154421799","2021-04-18","Active","ADV0016","Thomas Rivera","False","Pending","Good","19","Single","6"
"STU000880","Donna","Cole","CC","8010289455","2007-01-20","donna.cole@university.edu.co","78262 Michael Motorway, Villarrealborough, PW 66016","Female","Colombia","+57","3365080861","Biology","Enrolled","3","53","115","3.586241887652276","2022-12-31","Active","ADV0033","Matthew Brown","False","Pending","Average","15","Married","0"
"STU000881","Gerald","Watson","CC","6817421221","2006-02-20","gerald.watson@university.edu.co","3193 Ruth Islands Suite 861, Perezport, MA 45462","Male","Colombia","+57","3696376170","International Relations","Withdrawn","1","36","113","4.192346895293427","2022-10-22","Inactive","ADV0008","Christopher Delacruz","False","Paid","Good","16","Single","4"
"STU000882","Julia","Haynes","CC","106046936","2001-05-05","julia.haynes@university.edu.co","5574 Martinez Islands Suite 873, Lake Michelle, RI 12486","Female","Colombia","+57","3229035260","Biotechnology","Enrolled","2","34","138","3.8727697667799594","2023-07-04","Active","ADV0029","Kathryn Vargas","False","Paid","Average","15","Single","2"
"STU000883","Catherine","Chen","TI","6921121889","2008-11-04","catherine.chen@university.edu.co","60966 Best Courts Apt. 820, West Amber, MI 36248","Female","Spain","+34","7183117340","Graphic Design","Enrolled","6","102","59","3.370268442958558","2022-10-17","Active","ADV0046","Lisa Gonzalez","False","Late","Average","16","Single","4"
"STU000884","Amber","Hoffman","CC","7093345702","2001-08-02","amber.hoffman@university.edu.co","4766 Taylor Harbor Suite 027, Danabury, SD 32359","Female","Colombia","+57","3161688931","Business Administration","Withdrawn","6","110","33","3.007926664503939","2021-05-30","Inactive","ADV0001","Carol Swanson","False","Paid","Average","15","Single","2"
"STU000885","Cory","Ibarra","CC","7085225339","1999-10-12","cory.ibarra@university.edu.co","34436 Norman Street Apt. 241, Lake Richardview, TX 57521","Other","Colombia","+57","3503042026","Medicine","Enrolled","9","161","3","2.9967412145360086","2022-04-27","Active","ADV0009","Caroline Ramirez","False","Late","Poor","17","Single","1"
"STU000886","Anne","Cochran","TI","1481678436","2008-03-01","anne.cochran@university.edu.co","05113 Baker Inlet Apt. 523, New Rodney, WV 01798","Female","Colombia","+57","3502171387","Artificial Intelligence","Enrolled","9","168","11","3.804644357704587","2024-09-02","Active","ADV0020","Margaret Davis","False","Late","Average","17","Single","2"
"STU000887","Jesse","Haney","CC","3436435497","2001-01-28","jesse.haney@university.edu.co","111 Kimberly Road, Theresabury, MO 08450","Male","Colombia","+57","3502021603","Industrial Engineering","Enrolled","6","111","58","3.2924900464200086","2021-05-02","Active","ADV0010","Karen Morris","False","Late","Average","16","Married","4"
"STU000888","Taylor","Copeland","CC","1570684853","2001-09-24","taylor.copeland@university.edu.co","39343 Walter Brook, Ortizstad, DC 20853","Male","Colombia","+57","3425431324","Chemistry","Withdrawn","10","148","0","3.569835307101708","2023-06-22","Inactive","ADV0012","Natasha Warner","False","Pending","Average","20","Single","3"
"STU000889","Nicholas","Martin","CC","6650192923","2003-01-14","nicholas.martin@university.edu.co","PSC 3262, Box 7831, APO AE 72909","Male","Colombia","+57","3481305049","History","Enrolled","2","43","112","3.9917479902658513","2022-09-28","Active","ADV0049","Ian Walters","False","Pending","Average","18","Single","2"
"STU000890","Kelly","Shea","CC","9294227617","2006-06-15","kelly.shea@university.edu.co","3886 Huang Park, Lake Kevinchester, LA 26642","Female","Colombia","+57","3810628616","Industrial Engineering","Enrolled","5","89","54","3.6656515308434567","2022-04-17","Active","ADV0049","Tara Gibson","False","Paid","Average","18","Single","6"
"STU000891","Spencer","Thompson","CC","4877215782","2000-12-26","spencer.thompson@university.edu.co","31396 Graves Neck, Mccarthystad, VA 88215","Male","Colombia","+57","3671544236","Business Administration","Enrolled","3","55","105","3.030359575021208","2022-12-02","Active","ADV0022","Theodore Farmer","False","Pending","Average","17","Single","2"
"STU000892","Kelly","Scott","CC","2233019714","2001-02-10","kelly.scott@university.edu.co","377 Gutierrez Well Apt. 255, Joshuachester, ID 97101","Female","Colombia","+57","3131965680","Artificial Intelligence","Withdrawn","1","21","152","2.9181921206148598","2024-11-13","Inactive","ADV0013","Daisy Nolan","False","Pending","Poor","20","Single","5"
"STU000893","Jonathan","Wood","CC","5614216119","2004-09-21","jonathan.wood@university.edu.co","044 Young Union, New Jamesview, MD 52545","Male","Colombia","+57","3742597117","Chemistry","Enrolled","1","18","126","3.0964139308204675","2023-05-03","Active","ADV0006","Jonathan Macdonald","False","Pending","Average","19","Single","3"
"STU000894","John","Sanders","CC","2081654295","2006-10-08","john.sanders@university.edu.co","37826 Richard Plains, Danielview, MO 40732","Male","Colombia","+57","3550454687","Chemistry","Enrolled","5","92","50","3.793264554395427","2022-10-31","Active","ADV0046","Michael Greene","False","Paid","Average","20","Single","3"
"STU000895","Jeremy","Phillips","CC","3378549707","2006-03-27","jeremy.phillips@university.edu.co","2642 Juan Light Apt. 780, New Ginaberg, MD 01510","Male","Colombia","+57","3275214453","Chemistry","Enrolled","1","22","144","3.1322669194718897","2023-01-11","Active","ADV0025","Matthew Adams","False","Late","Average","19","Single","4"
"STU000896","William","Carney","CC","4293380324","2004-02-03","william.carney@university.edu.co","102 Jennifer Roads, North Douglas, ME 48608","Male","Colombia","+57","3352604026","Economics","Enrolled","4","73","76","4.137941008048737","2022-05-26","Active","ADV0028","Juan Mays","False","Paid","Good","16","Single","2"
"STU000897","Erin","Martin","CC","8355407283","2000-06-30","erin.martin@university.edu.co","1638 Linda Creek Suite 090, Lake Lisaside, GU 99148","Female","Colombia","+57","3701698539","History","Withdrawn","5","88","82","3.4205486090931077","2022-10-17","Inactive","ADV0005","Jason Dunn","False","Paid","Average","20","Single","2"
"STU000898","Kim","French","CC","631219521","1999-05-07","kim.french@university.edu.co","1414 Turner Roads Apt. 746, Wadestad, WI 29092","Female","USA","+1","6154517485","Cybersecurity","Enrolled","8","143","4","3.844181606213498","2022-09-29","Active","ADV0015","Michael Brown","False","Late","Average","18","Single","2"
"STU000899","Andre","Obrien","CC","2080222394","2000-08-18","andre.obrien@university.edu.co","Unit 2850 Box 2542, DPO AE 56229","Male","Brazil","+55","9471245462","Software Engineering","Withdrawn","1","3","143","2.8238622241695492","2023-10-01","Inactive","ADV0039","Michael Nelson","False","Late","Poor","19","Single","3"
"STU000900","Alexander","Jacobs","CC","8312645442","2005-05-30","alexander.jacobs@university.edu.co","35257 Oneill Village Apt. 613, West Tracyland, NV 21417","Male","Colombia","+57","3247539333","Sociology","Suspended","6","100","80","3.7945037845745935","2023-03-06","Inactive","ADV0033","John Hayes","False","Paid","Average","19","Single","1"
"STU000901","Amy","Davis","CC","4502859067","2004-11-12","amy.davis@university.edu.co","737 Timothy Park, West Sheri, IA 70234","Female","Colombia","+57","3460261441","Engineering","Withdrawn","2","35","105","4.229419543714055","2025-01-03","Inactive","ADV0048","Jamie Nguyen","False","Pending","Good","20","Single","0"
"STU000902","Shane","Ortiz","CC","3824141171","2003-10-22","shane.ortiz@university.edu.co","51161 Crystal Underpass, Franklinland, UT 35308","Male","Colombia","+57","3297746836","Software Engineering","Enrolled","2","32","115","3.5832875342417165","2024-03-06","Active","ADV0007","Jonathan Holmes","False","Late","Average","16","Single","3"
"STU000903","Danny","Shields","CC","5975878042","2001-06-11","danny.shields@university.edu.co","USNS Carr, FPO AA 80191","Male","Brazil","+55","9567936717","Data Science","Enrolled","5","86","93","2.8970810866845174","2023-07-18","Active","ADV0047","Christina Gallagher","False","Late","Poor","16","Single","3"
"STU000904","Brent","Henry","CC","85722457","2004-02-16","brent.henry@university.edu.co","29102 Edwards Forge, Hallburgh, MP 38137","Male","Colombia","+57","3769875704","Cybersecurity","Enrolled","7","121","43","3.5846708689010254","2021-04-15","Active","ADV0030","Bailey Smith","False","Pending","Average","20","Single","2"
"STU000905","Jon","Cooper","CC","7963953739","2000-08-26","jon.cooper@university.edu.co","6465 Byrd Shoals Apt. 096, Ryanstad, DC 70367","Male","Colombia","+57","3254149122","Software Engineering","Enrolled","4","54","125","3.6855148287717863","2024-08-14","Active","ADV0028","Stephanie Brown","False","Late","Average","15","Single","3"
"STU000906","Natalie","Raymond","CC","7706255383","2004-05-22","natalie.raymond@university.edu.co","080 Jenna Court, South Christopher, MD 24067","Female","Colombia","+57","3521858033","Nursing","Enrolled","5","89","61","3.1589690517748164","2023-05-02","Active","ADV0018","April Olson","False","Pending","Average","17","Single","3"
"STU000907","Kevin","Herman","CC","5874138527","2006-02-10","kevin.herman@university.edu.co","9148 Brooks Village Suite 314, Jacobsbury, SC 51682","Male","Colombia","+57","3562120246","Finance","Withdrawn","7","119","61","4.37082333696681","2023-09-02","Inactive","ADV0015","Jennifer Owens","False","Paid","Good","20","Single","0"
"STU000908","Andre","Ramos","CC","8319178954","2000-10-12","andre.ramos@university.edu.co","88791 Bradford Radial, North Margaret, ND 13442","Male","Colombia","+57","3460240818","Engineering","Suspended","4","66","100","3.192862626944403","2023-08-08","Inactive","ADV0019","Carol Lewis","False","Pending","Average","17","Married","2"
"STU000909","Andrew","Perkins","TI","8098340601","2008-04-15","andrew.perkins@university.edu.co","833 Gallegos Forest, Goodmouth, DE 35253","Male","Colombia","+57","3447801097","Economics","Enrolled","5","88","68","3.562143518007073","2024-02-09","Active","ADV0034","Rachel Bean","False","Pending","Average","20","Married","5"
"STU000910","Steven","Lynch","CC","388378882","2006-07-30","steven.lynch@university.edu.co","6274 Jessica Court Apt. 790, Woodside, TX 77967","Male","Colombia","+57","3169796568","Pharmacy","Suspended","4","63","99","3.5868635265682416","2022-12-10","Inactive","ADV0017","Luke Johnson","False","Paid","Average","16","Single","4"
"STU000911","Melissa","Stephens","CC","2915153762","2005-03-16","melissa.stephens@university.edu.co","38343 Horton Way, Brandyborough, CT 36020","Female","Chile","+56","9338587815","Information Technology","Enrolled","3","72","75","3.666615230858297","2022-02-24","Active","ADV0043","Lynn Chen","False","Late","Average","20","Single","9"
"STU000912","Taylor","Velez","CC","3741973161","2002-08-26","taylor.velez@university.edu.co","73699 Ryan Camp Apt. 165, Port Melaniestad, NE 98993","Female","Colombia","+57","3944238236","Music","Enrolled","3","66","98","3.007959056088324","2025-01-24","Active","ADV0017","Daniel Thompson","False","Paid","Average","20","Single","4"
"STU000913","Joseph","Rush","CC","4485864984","2005-12-01","joseph.rush@university.edu.co","50669 Frederick Motorway, Carolmouth, NC 66159","Male","Colombia","+57","3855831289","Data Science","Enrolled","5","89","53","2.8077692696500445","2022-09-29","Active","ADV0039","Melinda Meyers","False","Paid","Poor","17","Single","5"
"STU000914","Rachael","Richards","TI","4855628406","2008-05-04","rachael.richards@university.edu.co","91522 Melinda Ports Apt. 227, Lake Isaiahfurt, MO 93351","Other","Colombia","+57","3186726424","Information Technology","Withdrawn","1","36","134","4.322554984385633","2022-08-09","Inactive","ADV0029","Christina Barrett","False","Pending","Good","15","Single","0"
"STU000915","Lisa","Sanchez","TI","6562355491","2008-01-17","lisa.sanchez@university.edu.co","66386 Cooper Vista, East Taylor, SC 89358","Female","Argentina","+54","9293977831","Software Engineering","Enrolled","2","36","125","3.0605946384311946","2024-09-17","Active","ADV0023","Michael Wells","False","Paid","Average","19","Married","0"
"STU000916","Dennis","Brown","CC","4057756067","2004-09-01","dennis.brown@university.edu.co","859 Alan Course Suite 103, Crystalstad, SD 28000","Other","Colombia","+57","3799065959","Anthropology","Suspended","2","47","98","2.27109096249082","2025-04-06","Inactive","ADV0046","Dr. Christina Martinez DDS","False","Late","Poor","19","Single","2"
"STU000917","Michelle","Allen","CC","5329781566","2001-02-28","michelle.allen@university.edu.co","3230 Martin Harbors, Lake Tracy, MP 27579","Other","Chile","+56","9169990340","Cybersecurity","Enrolled","4","67","89","3.3530936817417922","2023-11-21","Active","ADV0033","Jerry Vang","False","Pending","Average","20","Single","0"
"STU000918","Christopher","Phillips","CC","406462031","2001-01-15","christopher.phillips@university.edu.co","439 Rangel Drive Suite 396, Carterside, WI 71445","Male","Colombia","+57","3766889583","Accounting","Enrolled","7","142","25","3.628674265874755","2023-11-09","Active","ADV0042","Jason Wilkins","False","Pending","Average","20","Single","3"
"STU000919","Jerry","Burke","CC","4791716881","2001-06-16","jerry.burke@university.edu.co","523 Karen Club Suite 670, Melissaport, GU 77345","Male","Colombia","+57","3153763416","Finance","Enrolled","4","72","80","3.6312839609356575","2022-10-08","Active","ADV0043","Madeline Nunez","False","Pending","Average","17","Single","3"
"STU000920","John","Ruiz","CC","79538221","2005-05-04","john.ruiz@university.edu.co","8732 Pacheco Haven, New Sarashire, WV 71872","Male","Colombia","+57","3712433684","Music","Suspended","6","116","43","3.4365794409454087","2023-07-06","Inactive","ADV0013","Holly Davis","False","Paid","Average","19","Married","2"
"STU000921","Vincent","Rodriguez","CC","3884830603","2007-01-07","vincent.rodriguez@university.edu.co","728 Crystal Pine, Johnsontown, MT 12944","Male","Colombia","+57","3743598380","Marketing","Enrolled","3","51","118","3.9031475281546184","2022-04-28","Active","ADV0033","Robert Bruce","False","Paid","Average","17","Single","5"
"STU000922","Angela","Lambert","CC","4202037712","2007-09-04","angela.lambert@university.edu.co","4641 Jane Road, North Gabrielamouth, NV 21086","Female","Colombia","+57","3855866327","International Relations","Enrolled","6","74","90","3.14915073086415","2024-01-08","Active","ADV0005","Katherine Morgan","False","Late","Average","17","Single","9"
"STU000923","Juan","Zimmerman","CC","2654262574","1999-05-30","juan.zimmerman@university.edu.co","218 Christina Estates, West Cynthiaville, MT 34738","Male","Colombia","+57","3898364846","Cybersecurity","Enrolled","5","57","121","3.4446416711191064","2021-12-31","Active","ADV0024","Mrs. Laura Williams","False","Late","Average","19","Married","1"
